uniq,SUBJID,1_17634547_17634563,1_9756480_9756511,10_110132304_110132401,10_7806973_7807011,10_84499874_84499960,10_95414493_95414863,11_57791384_57791674,12_121244572_121244616,14_103498501_103498529,17_17180606_17180670,19_10921374_10921444,19_7905807_7905856,2_46958494_46958553,22_29531077_29531111,7_134935687_134935766,9_128609650_128609666,9_2651414_2651499,X_31126641_31126674
GTEX-13OVL-3026-SM-5IJF1,GTEX-13OVL,0.9467455621301775,0.2531969309462916,0.71875,0.9748571428571429,0.7857142857142857,0.0851063829787234,1.0,0.9765051395007343,0.09570957095709572,0.39928057553956836,0.9741935483870968,0.21518987341772153,1.0,0.24074074074074073,0.18181818181818182,0.9924731182795699,0.08771929824561403,0.7674418604651163
GTEX-13OVL-3226-SM-5L3H8,GTEX-13OVL,0.9130434782608695,0.043478260869565216,0.7884615384615384,0.9581589958158996,0.06666666666666667,0.1111111111111111,0.6744186046511628,0.5471698113207547,0.024630541871921183,0.19924098671726756,0.3246753246753247,0.4576271186440678,0.7,0.21739130434782608,0.0297029702970297,0.9112627986348123,0.23076923076923078,0.1111111111111111
GTEX-13OW6-0005-SM-5NQ9Z,GTEX-13OW6,0.14285714285714285,0.03125,0.8940397350993378,0.9902912621359223,0.019867549668874173,0.0,1.0,0.0,0.01240694789081886,0.01639344262295082,0.4305555555555556,0.3274336283185841,0.14606741573033707,0.012658227848101266,,0.5405405405405406,0.07142857142857142,1.0
GTEX-13OW6-0011-R10a-SM-5L3HE,GTEX-13OW6,0.5329341317365269,0.22666666666666666,0.1969111969111969,0.967741935483871,0.7872340425531915,0.0975609756097561,0.9402985074626866,0.9611901681759379,0.2782258064516129,0.290448343079922,0.9813664596273292,0.2222222222222222,0.68,0.09523809523809523,0.06521739130434782,0.9918144611186903,0.045454545454545456,0.6
GTEX-13OW6-0011-R11a-SM-5L3H2,GTEX-13OW6,0.9620111731843576,0.1527313266443701,0.8781362007168458,0.9746300211416491,0.7307692307692307,0.0,1.0,0.9854264894984998,0.03773584905660377,0.40433925049309666,0.9930795847750865,0.13043478260869565,1.0,0.06172839506172839,0.05426356589147287,0.9965217391304347,0.013333333333333334,0.4666666666666667
GTEX-13OW6-0011-R1a-SM-5L3HQ,GTEX-13OW6,0.6565656565656566,0.36929460580912865,0.11568123393316196,0.9298642533936652,0.7551020408163265,0.18032786885245902,0.9506172839506173,0.7254901960784313,0.38524590163934425,0.31386861313868614,0.9651162790697675,0.17647058823529413,0.9166666666666666,0.1794871794871795,0.13178294573643412,0.9811320754716981,0.7538461538461538,0.5555555555555556
GTEX-13OW6-0011-R2a-SM-5L3HG,GTEX-13OW6,0.5368421052631579,0.3689839572192513,0.07462686567164178,0.965,0.8461538461538461,0.15384615384615385,1.0,0.42105263157894735,0.3224489795918367,0.41732283464566927,0.9629629629629629,0.02702702702702703,0.8181818181818182,0.2,0.1134020618556701,0.9893758300132802,0.6086956521739131,0.5172413793103449
GTEX-13OW6-0011-R4a-SM-5O9DX,GTEX-13OW6,0.2631578947368421,0.6619718309859155,0.08442776735459662,0.8456883509833586,0.813953488372093,0.18,1.0,0.6363636363636364,0.6236559139784946,0.441025641025641,0.9120879120879121,0.13043478260869565,1.0,0.2,0.24444444444444444,0.9560067681895094,0.75,0.7560975609756098
GTEX-13OW6-0011-R5a-SM-5O9BK,GTEX-13OW6,0.14893617021276595,0.34101382488479265,0.14927048260381592,0.9624906226556639,0.5942028985507246,0.09574468085106383,0.983739837398374,0.7861635220125787,0.4435146443514644,0.2291296625222025,0.9272727272727272,0.17333333333333334,0.7142857142857143,0.08108108108108109,0.171875,0.9700374531835206,0.25,0.45614035087719296
GTEX-13OW6-0011-R6b-SM-5L3GR,GTEX-13OW6,0.4142857142857143,0.23705722070844687,0.2628099173553719,0.9651567944250871,0.6065573770491803,0.08,0.975,0.8451612903225807,0.3440514469453376,0.16266666666666665,0.9581589958158996,0.12727272727272726,0.7931034482758621,0.08333333333333333,0.10344827586206896,0.9864978902953586,0.14285714285714285,0.5764705882352941
GTEX-13OW6-0011-R7b-SM-5L3H4,GTEX-13OW6,0.1951219512195122,0.3931034482758621,0.10891089108910891,0.9781962338949455,0.75,0.19444444444444445,0.9591836734693877,0.797979797979798,0.4045307443365696,0.2830188679245283,0.9689922480620154,0.13043478260869565,0.9166666666666666,0.14285714285714285,0.12307692307692308,0.9638336347197106,0.3333333333333333,0.7894736842105263
GTEX-13OW6-0011-R8a-SM-5L3GF,GTEX-13OW6,0.4421768707482993,0.17982456140350878,0.2682926829268293,0.9646017699115044,0.7317073170731707,0.07317073170731707,1.0,0.6666666666666666,0.36470588235294116,0.3954154727793696,1.0,0.07462686567164178,0.6666666666666666,0.07692307692307693,0.15447154471544716,0.9910714285714286,0.20833333333333334,0.660377358490566
GTEX-13OW6-0126-SM-5IJGM,GTEX-13OW6,0.4426229508196721,0.24489795918367346,0.45689655172413796,0.8103975535168195,0.028199566160520606,0.6444444444444445,0.927461139896373,0.5,0.1570796460176991,0.2533081285444234,0.6993865030674846,0.16,0.12211221122112212,0.022727272727272728,0.16772823779193205,0.2996910401647786,0.4823529411764706,0.22105263157894736
GTEX-13OW6-0226-SM-5J1NB,GTEX-13OW6,0.7637795275590551,0.7744360902255639,0.021341463414634148,0.3211752786220871,0.4845360824742268,0.6496815286624203,0.8634146341463415,0.5967741935483871,0.8333333333333334,0.8049104180491041,0.20574162679425836,0.8222222222222222,0.5578947368421052,0.25252525252525254,0.4146341463414634,0.5249130938586327,0.6774193548387096,0.8095238095238095
GTEX-13OW6-0326-SM-5L3H9,GTEX-13OW6,0.9179487179487179,0.8554216867469879,0.007751937984496124,0.2802617230098146,0.6344086021505376,0.9006622516556292,0.8909090909090909,0.953757225433526,0.9044776119402985,0.9354541263254956,0.13279132791327913,0.9444444444444444,0.673469387755102,0.4222222222222222,0.8711091626479615,0.27906976744186046,0.3877551020408163,0.8823529411764706
GTEX-13OW6-0426-SM-5L3HM,GTEX-13OW6,0.9335548172757475,0.1450381679389313,0.32673267326732675,0.8674418604651163,0.05263157894736842,0.5609756097560976,0.18604651162790697,0.3333333333333333,0.33707865168539325,0.3926940639269406,0.13095238095238096,0.5,0.16363636363636364,0.06451612903225806,0.34615384615384615,0.20833333333333334,0.18181818181818182,0.2857142857142857
GTEX-13OW6-0526-SM-5L3HY,GTEX-13OW6,0.819718309859155,0.7052631578947368,0.03225806451612903,0.35809018567639256,0.45161290322580644,0.9479905437352246,0.8666666666666667,0.8802395209580839,0.8545454545454545,0.9204152249134948,0.10153846153846154,0.9333333333333333,0.7101449275362319,0.2786885245901639,0.7921419518377694,0.2962962962962963,0.56,0.75
GTEX-13OW6-0626-SM-5L3IB,GTEX-13OW6,1.0,1.0,0.04,0.010321797207043109,0.9552238805970149,0.9815668202764977,0.8723404255319149,0.8947368421052632,0.9512195121951219,0.9638009049773756,0.8253521126760563,0.9829059829059829,0.75,0.8571428571428571,0.40425531914893614,0.5764705882352941,0.9733333333333334,0.9475982532751092
GTEX-13OW6-0726-SM-5L3FX,GTEX-13OW6,0.857707509881423,0.5051546391752577,0.49570200573065903,0.8614270941054809,0.19047619047619047,0.8333333333333334,0.36470588235294116,0.2692307692307692,0.1858108108108108,0.5743589743589743,0.18421052631578946,0.47619047619047616,0.34285714285714286,0.0,0.43450479233226835,0.4032258064516129,0.15,0.3584905660377358
GTEX-13OW6-0826-SM-5L3GA,GTEX-13OW6,0.5428571428571428,0.391304347826087,0.28735632183908044,0.7072463768115942,0.16216216216216217,0.8309859154929577,0.7258883248730964,0.30434782608695654,0.43768115942028984,0.36934503713706957,0.2222222222222222,0.3225806451612903,0.08163265306122448,0.05084745762711865,0.4817813765182186,0.22658610271903323,0.16279069767441862,0.8181818181818182
GTEX-13OW6-0926-SM-5L3GM,GTEX-13OW6,0.28735632183908044,0.7684210526315789,0.04721030042918455,0.0343811394891945,0.75,0.8914728682170543,0.797752808988764,0.55,0.8035714285714286,0.9168173598553345,0.8130841121495327,0.9,0.6,0.6078431372549019,0.43661971830985913,0.6112852664576802,0.7128205128205128,0.7985611510791367
GTEX-13OW6-1126-SM-5L3HL,GTEX-13OW6,0.48717948717948717,1.0,0.04225352112676056,0.01827485380116959,0.8181818181818182,0.8709677419354839,0.6923076923076923,0.75,0.9154929577464789,0.9763663220088626,0.569620253164557,1.0,0.6666666666666666,0.5,0.6069364161849711,0.5033557046979866,1.0,0.6363636363636364
GTEX-13OW6-1426-SM-5L3EU,GTEX-13OW6,0.7414965986394558,0.8947368421052632,0.011673151750972763,0.43383199079401613,0.6842105263157895,0.8071065989847716,0.9166666666666666,0.7142857142857143,0.8327526132404182,0.9195046439628483,0.22727272727272727,0.8431372549019608,0.6888888888888889,0.3225806451612903,0.8008130081300813,0.5153203342618384,0.48484848484848486,0.8241758241758241
GTEX-13OW6-1526-SM-5L3HX,GTEX-13OW6,0.9131944444444444,0.8863636363636364,0.018518518518518517,0.21287128712871287,0.6333333333333333,0.8776758409785933,0.8245614035087719,0.9148936170212766,0.8043478260869565,0.9738348323793949,0.09933774834437085,0.8297872340425532,0.7037037037037037,0.46835443037974683,0.8353121409421678,0.28640776699029125,0.41843971631205673,0.7398373983739838
GTEX-13OW6-1626-SM-5IJD5,GTEX-13OW6,0.8285714285714286,0.8412698412698413,0.005154639175257732,0.4469628286491387,0.7241379310344828,0.849802371541502,0.9122807017543859,0.8260869565217391,0.8431372549019608,0.9282758620689655,0.19101123595505617,0.9,0.6756756756756757,0.35555555555555557,0.7847840986977381,0.3875802997858672,0.2903225806451613,0.6122448979591837
GTEX-13OW6-1726-SM-5IJGI,GTEX-13OW6,0.23404255319148937,0.05263157894736842,0.07526881720430108,0.962831374692539,0.2413793103448276,0.7777777777777778,1.0,0.06493506493506493,0.40808344198174706,0.405,0.2682926829268293,0.36585365853658536,0.49606299212598426,0.0958904109589041,0.22404371584699453,0.08502024291497975,0.2711864406779661,0.06086956521739131
GTEX-13OW6-1826-SM-5N9F9,GTEX-13OW6,0.75,0.5,0.5159817351598174,0.9137529137529138,0.4117647058823529,0.14285714285714285,0.3783783783783784,0.15384615384615385,0.19732441471571907,0.7194570135746606,0.42528735632183906,0.1111111111111111,0.16666666666666666,0.0,0.1065989847715736,0.3584905660377358,0.42857142857142855,0.3333333333333333
GTEX-13OW6-2126-SM-5N9GL,GTEX-13OW6,0.8557377049180328,0.639344262295082,0.26627218934911245,0.712487899322362,0.5072463768115942,0.8566775244299675,0.631578947368421,0.5714285714285714,0.5141700404858299,0.796149490373726,0.23076923076923078,0.6071428571428571,0.34782608695652173,0.2,0.8242238740708352,0.3184855233853007,0.5,0.7840909090909091
GTEX-13OW6-2226-SM-5N9FL,GTEX-13OW6,0.7803468208092486,0.7916666666666666,0.017064846416382253,0.3345280764635603,0.6216216216216216,0.8895027624309392,0.8591549295774648,0.7837837837837838,0.8573913043478261,0.9431616341030196,0.1893687707641196,0.75,0.7142857142857143,0.34177215189873417,0.7962962962962963,0.5467775467775468,0.5909090909090909,0.7469879518072289
GTEX-13OW6-2426-SM-5K7WO,GTEX-13OW6,0.6528925619834711,0.6938775510204082,0.01808785529715762,0.39983646770237125,0.48484848484848486,0.7931034482758621,0.673202614379085,0.4716981132075472,0.7323232323232324,0.9310344827586207,0.16062176165803108,0.7027027027027027,0.8461538461538461,0.13978494623655913,0.27009936766034326,0.5919117647058824,0.5263157894736842,0.4482758620689655
GTEX-13OW6-2526-SM-5IJEC,GTEX-13OW6,0.9478260869565217,0.17073170731707318,0.8014184397163121,0.9669421487603306,0.07142857142857142,0.391304347826087,0.41899441340782123,0.2916666666666667,0.058315334773218146,0.20134228187919462,0.15,0.4482758620689655,0.037037037037037035,0.10344827586206896,0.4915254237288136,0.1773049645390071,0.13333333333333333,0.02127659574468085
GTEX-13OW6-2626-SM-5IFF2,GTEX-13OW6,1.0,0.25,0.15384615384615385,0.9591598599766628,0.2857142857142857,0.6923076923076923,0.6,0.05454545454545454,0.1848341232227488,0.9411764705882353,0.1506849315068493,0.42857142857142855,0.5,0.015384615384615385,0.1,0.4084507042253521,0.6666666666666666,0.16883116883116883
GTEX-13OW6-2726-SM-5J2OE,GTEX-13OW6,0.95,0.15789473684210525,0.30386740331491713,0.8796791443850267,0.08,0.45454545454545453,0.12352941176470589,0.4,0.2604166666666667,0.36444444444444446,0.1065989847715736,0.3409090909090909,0.09473684210526316,0.037037037037037035,0.15492957746478872,0.34104046242774566,0.16666666666666666,0.16666666666666666
GTEX-13OW6-2926-SM-5KM29,GTEX-13OW6,0.9459459459459459,0.17933130699088146,0.6768558951965066,0.9823269513991163,0.7272727272727273,0.06666666666666667,1.0,0.9927992799279928,0.08275862068965517,0.40408163265306124,0.9575971731448764,0.21739130434782608,0.9459459459459459,0.024390243902439025,0.08695652173913043,0.9955719557195571,0.17073170731707318,0.75
GTEX-13OW6-3026-SM-5J2MI,GTEX-13OW6,0.5327102803738317,0.22846441947565543,0.15056179775280898,0.9793174767321613,0.5714285714285714,0.1111111111111111,0.9523809523809523,0.9626168224299065,0.2346368715083799,0.34349030470914127,0.9787985865724381,0.14285714285714285,0.8461538461538461,0.038461538461538464,0.14285714285714285,0.9982713915298185,0.4634146341463415,0.7254901960784313
GTEX-13OW6-3126-SM-5L3IA,GTEX-13OW6,0.7721518987341772,0.07692307692307693,0.7319587628865979,0.9424836601307189,0.07142857142857142,0.14285714285714285,0.5384615384615384,0.5238095238095238,0.08771929824561403,0.2328767123287671,0.30275229357798167,0.40350877192982454,0.6666666666666666,0.13725490196078433,0.11842105263157894,0.9090909090909091,0.0967741935483871,0.1111111111111111
GTEX-13OW8-0005-SM-5NQAC,GTEX-13OW8,0.0,0.0,0.9545454545454546,0.9012345679012346,0.041666666666666664,0.0,0.5,0.0,0.010638297872340425,0.02564102564102564,0.7671232876712328,0.6,0.061224489795918366,0.10204081632653061,0.0,0.5955056179775281,0.0,0.2
GTEX-13OW8-0011-R10a-SM-5L3H6,GTEX-13OW8,0.6,0.288135593220339,0.17362637362637362,0.9681647940074907,0.7297297297297297,0.3493975903614458,0.8969072164948454,0.9634146341463414,0.39849624060150374,0.3159851301115242,0.9294117647058824,0.034482758620689655,0.7142857142857143,0.058823529411764705,0.0379746835443038,0.98989898989899,0.1724137931034483,0.7073170731707317
GTEX-13OW8-0011-R11a-SM-5L3GT,GTEX-13OW8,0.9555555555555556,0.1572700296735905,0.8423645320197044,0.9587628865979382,0.5862068965517241,0.0625,0.96875,0.9885321100917431,0.035842293906810034,0.3423913043478261,1.0,0.13432835820895522,1.0,0.08108108108108109,0.053763440860215055,0.9967715899919289,0.022222222222222223,0.7333333333333333
GTEX-13OW8-0011-R1a-SM-5L3HI,GTEX-13OW8,0.11864406779661017,0.5084745762711864,0.1115702479338843,0.7919320594479831,0.8709677419354839,0.43243243243243246,0.92,0.36,0.559748427672956,0.33488372093023255,0.7647058823529411,0.15384615384615385,0.5652173913043478,0.047619047619047616,0.11737089201877934,0.8831460674157303,0.5714285714285714,0.4897959183673469
GTEX-13OW8-0011-R2a-SM-5L3G2,GTEX-13OW8,0.16,0.4603174603174603,0.13178294573643412,0.9126637554585153,0.7391304347826086,0.5862068965517241,1.0,0.17647058823529413,0.49206349206349204,0.36745886654478976,0.7866666666666666,0.2727272727272727,0.6923076923076923,0.25,0.12,0.8448753462603878,0.8421052631578947,0.16666666666666666
GTEX-13OW8-0011-R3a-SM-5L3I4,GTEX-13OW8,0.32142857142857145,0.32407407407407407,0.22131147540983606,0.954639175257732,0.7777777777777778,0.3253012048192771,1.0,0.924812030075188,0.40893470790378006,0.1909722222222222,0.9899497487437185,0.1111111111111111,0.3333333333333333,0.07692307692307693,0.1836734693877551,0.9902439024390244,0.07142857142857142,0.5384615384615384
GTEX-13OW8-0011-R5b-SM-5L3FQ,GTEX-13OW8,0.20481927710843373,0.35251798561151076,0.1411042944785276,0.946949602122016,0.8064516129032258,0.35714285714285715,0.9333333333333333,0.8648648648648649,0.4727272727272727,0.19313304721030042,0.9757575757575757,0.2,0.9090909090909091,0.2727272727272727,0.14705882352941177,0.967266775777414,0.3220338983050847,0.5882352941176471
GTEX-13OW8-0011-R6b-SM-5L3I3,GTEX-13OW8,0.25333333333333335,0.3333333333333333,0.14942528735632185,0.9486486486486486,0.8571428571428571,0.3333333333333333,1.0,0.7222222222222222,0.5084745762711864,0.24074074074074073,0.9424460431654677,0.07692307692307693,0.2857142857142857,0.0,0.06521739130434782,0.976878612716763,0.2857142857142857,0.5238095238095238
GTEX-13OW8-0011-R7a-SM-5L3FP,GTEX-13OW8,0.10714285714285714,0.4666666666666667,0.13380281690140844,0.8860510805500982,0.7419354838709677,0.15789473684210525,0.9130434782608695,0.6170212765957447,0.5071090047393365,0.28852459016393445,0.8888888888888888,0.2,1.0,0.125,0.17985611510791366,0.9269662921348315,0.72,0.5652173913043478
GTEX-13OW8-0011-R8a-SM-5L3G5,GTEX-13OW8,0.1111111111111111,0.3793103448275862,0.11666666666666667,0.8962264150943396,0.7391304347826086,0.4418604651162791,0.9166666666666666,0.29411764705882354,0.3333333333333333,0.3729508196721312,0.7468354430379747,0.18181818181818182,0.75,0.14285714285714285,0.16339869281045752,0.8850574712643678,0.6666666666666666,0.2571428571428571
GTEX-13OW8-0126-SM-5IJE5,GTEX-13OW8,0.8755186721991701,0.22641509433962265,0.6923076923076923,0.843558282208589,0.22935779816513763,0.9487179487179487,0.2874493927125506,0.24242424242424243,0.18584070796460178,0.5372549019607843,0.19815668202764977,0.15492957746478872,0.39823008849557523,0.32075471698113206,0.19483870967741934,0.41935483870967744,0.19148936170212766,0.225
GTEX-13OW8-0226-SM-5K7UP,GTEX-13OW8,0.6037735849056604,0.6122448979591837,0.05263157894736842,0.43790849673202614,0.3235294117647059,0.6504854368932039,0.819047619047619,0.41379310344827586,0.740072202166065,0.8154859967051071,0.18518518518518517,0.6666666666666666,0.6923076923076923,0.47692307692307695,0.2,0.5454545454545454,0.68,0.4772727272727273
GTEX-13OW8-0326-SM-5L3FB,GTEX-13OW8,0.4,0.6962025316455697,0.013824884792626729,0.45665773011617516,0.5,0.7777777777777778,0.7608695652173914,0.3103448275862069,0.7263843648208469,0.9054054054054054,0.23255813953488372,0.5789473684210527,0.5675675675675675,0.43859649122807015,0.17142857142857143,0.6253968253968254,0.6344086021505376,0.5294117647058824
GTEX-13OW8-0426-SM-5J2NR,GTEX-13OW8,0.6910569105691057,0.2112676056338028,0.2403846153846154,0.5709001233045623,0.3877551020408163,0.9310344827586207,0.43529411764705883,0.376,0.5215311004784688,0.8163265306122449,0.14285714285714285,0.8888888888888888,0.6470588235294118,0.5280898876404494,0.3648068669527897,0.24324324324324326,0.37209302325581395,0.15555555555555556
GTEX-13OW8-0526-SM-5KM24,GTEX-13OW8,0.1836734693877551,0.3726937269372694,0.261758691206544,0.7861635220125787,0.145985401459854,0.7017543859649122,0.91,0.391304347826087,0.20577617328519857,0.24234904880066171,0.62486602357985,0.2987012987012987,0.3391304347826087,0.14285714285714285,0.23227752639517346,0.45660989456609896,0.5601374570446735,0.2931726907630522
GTEX-13OW8-1026-SM-5J1NQ,GTEX-13OW8,0.9358974358974359,0.0847457627118644,0.34299516908212563,0.797583081570997,0.04878048780487805,0.76,0.29411764705882354,0.3684210526315789,0.2923076923076923,0.41834451901565994,0.11737089201877934,0.5068493150684932,0.2857142857142857,0.08333333333333333,0.3025210084033613,0.38848920863309355,0.10526315789473684,0.2
GTEX-13OW8-1226-SM-5K7XD,GTEX-13OW8,0.7017543859649122,0.5798319327731093,0.060240963855421686,0.3758480325644505,0.22666666666666666,0.8850574712643678,0.898989898989899,0.5051546391752577,0.6558139534883721,0.8419753086419753,0.15966386554621848,0.9636363636363636,0.5492957746478874,0.37349397590361444,0.2999263080324245,0.4052173913043478,0.5272727272727272,0.825
GTEX-13OW8-1326-SM-5J1OW,GTEX-13OW8,0.9225181598062954,0.14666666666666667,0.4596100278551532,0.7937888198757764,0.07086614173228346,0.8275862068965517,0.40384615384615385,0.5135135135135135,0.25,0.38613861386138615,0.09259259259259259,0.6533333333333333,0.03896103896103896,0.13432835820895522,0.5023041474654378,0.13240857503152584,0.1320754716981132,0.34545454545454546
GTEX-13OW8-1426-SM-5IJDT,GTEX-13OW8,0.9823788546255506,0.8775510204081632,0.05660377358490566,0.04229848363926576,0.9466666666666667,0.9878048780487805,0.926829268292683,0.7333333333333333,0.7985074626865671,0.9042145593869731,0.7245901639344262,0.9506172839506173,0.75,0.9047619047619048,0.4350282485875706,0.4918032786885246,0.8857142857142857,0.9099099099099099
GTEX-13OW8-1526-SM-5K7V2,GTEX-13OW8,0.5754189944134078,0.8723404255319149,0.01818181818181818,0.271523178807947,0.56,0.6760925449871465,0.87,0.24812030075187969,0.8165137614678899,0.6366874443455031,0.35864978902953587,0.6941176470588235,0.7373737373737373,0.39473684210526316,0.13879781420765028,0.7795637198622273,0.8913043478260869,0.8773784355179705
GTEX-13OW8-1626-SM-5L3HW,GTEX-13OW8,0.8666666666666667,0.7441860465116279,0.008695652173913044,0.245014245014245,0.7391304347826086,0.8705416116248349,0.7653631284916201,0.815028901734104,0.8260869565217391,0.9508433734939759,0.2236842105263158,1.0,0.7108433734939759,0.6153846153846154,0.8210502591841334,0.26136363636363635,0.4233128834355828,0.7758620689655172
GTEX-13OW8-1726-SM-5L3GO,GTEX-13OW8,0.7272727272727273,0.44,0.44493392070484583,0.6416938110749185,0.15789473684210525,0.9487179487179487,0.7938144329896907,0.21212121212121213,0.29004329004329005,0.5341506129597198,0.35,0.5,0.16666666666666666,0.29411764705882354,0.2983606557377049,0.395,0.3333333333333333,0.5333333333333333
GTEX-13OW8-1826-SM-5L3H1,GTEX-13OW8,0.9299781181619255,0.8453038674033149,0.02158273381294964,0.11934156378600823,0.6883116883116883,0.9533213644524237,0.8803418803418803,0.98,0.950920245398773,0.9696699375557538,0.10526315789473684,0.8431372549019608,0.9183673469387755,0.8163265306122449,0.8015934207144693,0.28421052631578947,0.5604395604395604,0.4153846153846154
GTEX-13OW8-2126-SM-5J1OS,GTEX-13OW8,0.125,0.5,0.030927835051546393,0.030658250676284943,0.6666666666666666,1.0,0.44,0.1724137931034483,0.856353591160221,0.9265658747300216,0.43859649122807015,0.8461538461538461,0.7142857142857143,0.09090909090909091,0.30935251798561153,0.6535433070866141,0.7692307692307693,0.6231884057971014
GTEX-13OW8-2226-SM-5K7Z4,GTEX-13OW8,0.6809815950920245,0.6842105263157895,0.008130081300813009,0.38120567375886527,0.5111111111111111,0.9285714285714286,0.8769230769230769,0.6752136752136753,0.8066666666666666,0.9329608938547486,0.2703862660944206,0.7391304347826086,0.782608695652174,0.726027397260274,0.7884362680683311,0.5443037974683544,0.6888888888888889,0.75
GTEX-13OW8-2326-SM-5L3I9,GTEX-13OW8,0.9516129032258065,0.288135593220339,0.3218390804597701,0.8712051517939282,0.17073170731707318,1.0,0.1746031746031746,0.3559322033898305,0.21037463976945245,0.5028376844494892,0.14522821576763487,0.3333333333333333,0.12,0.36,0.64,0.3707865168539326,0.09523809523809523,0.2571428571428571
GTEX-13OW8-2726-SM-5L3FZ,GTEX-13OW8,0.8870056497175142,0.6756756756756757,0.005917159763313609,0.35438042620363064,0.7142857142857143,0.9191564147627417,0.8,0.9423076923076923,0.896551724137931,0.9362618432385874,0.20618556701030927,0.8241758241758241,0.8666666666666667,0.6763005780346821,0.9230421004979629,0.27165354330708663,0.6666666666666666,0.7604166666666666
GTEX-13OW8-2826-SM-5L3GC,GTEX-13OW8,0.5,0.3068893528183716,0.2459016393442623,0.9620493358633776,0.5909090909090909,0.2903225806451613,0.8709677419354839,0.8737541528239202,0.2185792349726776,0.28756476683937826,0.985239852398524,0.15,0.7916666666666666,0.09090909090909091,0.01694915254237288,0.982690794649882,0.5,0.34782608695652173
GTEX-13OW8-2926-SM-5L3FV,GTEX-13OW8,0.9595588235294118,0.12154696132596685,0.8,0.9896103896103896,0.6666666666666666,0.1282051282051282,0.9487179487179487,0.9953216374269006,0.050946142649199416,0.36629213483146067,0.971830985915493,0.17857142857142858,0.9487179487179487,0.05128205128205128,0.09090909090909091,0.9936406995230525,0.10204081632653061,0.6521739130434783
GTEX-13OW8-3026-SM-5L3G8,GTEX-13OW8,0.6875,0.13043478260869565,0.5450236966824644,0.9322381930184805,0.2,0.7931034482758621,0.7011494252873564,0.4444444444444444,0.12941176470588237,0.27246376811594203,0.17647058823529413,0.37037037037037035,0.42857142857142855,0.24242424242424243,0.3799126637554585,0.8578431372549019,0.14285714285714285,0.25
GTEX-13PVQ-0011-R11a-SM-5O9DU,GTEX-13PVQ,0.8817480719794345,0.11653116531165311,0.6501901140684411,0.9286871961102107,0.5,0.1746031746031746,0.9090909090909091,0.962640099626401,0.025440313111545987,0.44907407407407407,0.9618320610687023,0.1891891891891892,0.8620689655172413,0.08695652173913043,0.11504424778761062,0.9886524822695035,0.10204081632653061,0.6470588235294118
GTEX-13PVQ-0011-R3b-SM-5O9D6,GTEX-13PVQ,0.3333333333333333,0.3854166666666667,0.18242343541944075,0.8963963963963963,0.7142857142857143,0.23809523809523808,0.9818181818181818,0.9111111111111111,0.6276595744680851,0.3059210526315789,0.819672131147541,0.13513513513513514,0.6666666666666666,0.047619047619047616,0.12751677852348994,0.9660249150622876,0.6296296296296297,0.6585365853658537
GTEX-13PVQ-0011-R4a-SM-5O9CT,GTEX-13PVQ,0.3125,0.6271186440677966,0.08812260536398467,0.8703170028818443,0.8545454545454545,0.2743362831858407,0.8787878787878788,0.47619047619047616,0.6027397260273972,0.4014336917562724,0.78125,0.13333333333333333,1.0,0.2,0.05660377358490566,0.9638009049773756,0.7058823529411765,0.7948717948717948
GTEX-13PVQ-0011-R5b-SM-5O9DI,GTEX-13PVQ,0.04504504504504504,0.48863636363636365,0.09090909090909091,0.9046511627906977,0.7049180327868853,0.3170731707317073,1.0,0.5111111111111111,0.6406779661016949,0.4328767123287671,0.7981651376146789,0.21052631578947367,0.8666666666666667,0.037037037037037035,0.18385650224215247,0.9176954732510288,0.5333333333333333,0.625
GTEX-13PVQ-0011-R7a-SM-5L3G3,GTEX-13PVQ,0.1388888888888889,0.39325842696629215,0.1388888888888889,0.8934782608695652,0.6,0.2698412698412698,0.9444444444444444,0.8604651162790697,0.5253164556962026,0.34626865671641793,0.8181818181818182,0.12,0.7,0.3333333333333333,0.1678832116788321,0.9096774193548387,0.48717948717948717,0.6923076923076923
GTEX-13PVQ-0011-R9b-SM-5LU3B,GTEX-13PVQ,0.2,0.8245614035087719,0.09302325581395349,0.8137931034482758,0.8636363636363636,0.4473684210526316,1.0,0.4,0.28802588996763756,0.4573643410852713,0.6140350877192983,0.15789473684210525,0.6862745098039216,0.4358974358974359,0.5,0.9536231884057971,0.975,0.5
GTEX-13PVQ-0226-SM-5SIBG,GTEX-13PVQ,0.6363636363636364,0.6363636363636364,0.03783783783783784,0.4018887722980063,0.3333333333333333,0.7807017543859649,0.9242424242424242,0.415929203539823,0.7507418397626113,0.8405951115834219,0.18018018018018017,0.9148936170212766,0.7303370786516854,0.2962962962962963,0.22477064220183487,0.4279918864097363,0.6761904761904762,0.9016393442622951
GTEX-13PVQ-0326-SM-5K7YF,GTEX-13PVQ,0.9726027397260274,1.0,0.1111111111111111,0.010814708002883922,0.9841269841269841,0.965034965034965,1.0,0.8947368421052632,0.9157894736842105,0.9325301204819277,0.7486136783733827,1.0,0.3333333333333333,0.9076923076923077,0.5897435897435898,0.7857142857142857,0.9267015706806283,0.9624060150375939
